Year,Job Title,Category,Country,Region,Total,Latitude,Longitude
2022,AI Researcher,Operations,India,Asia,6,15.101332320784534,74.39730810632308
2022,Software Engineer,Marketing,Brazil,South America,22,-14.054147318181048,-46.39843301599202
2022,Data Scientist,Operations,Brazil,South America,99,4.000151491075698,-63.56487250206405
2022,Marketing Manager,Sales,Brazil,South America,68,-1.344161510184307,-37.30105708270717
2022,Financial Analyst,Operations,Brazil,South America,99,-1.1939463680478681,-59.291103576277095
2022,HR Specialist,Finance,Brazil,South America,91,1.1450648881442405,-58.45305918012579
2022,IT Support,Legal,Brazil,South America,75,-28.694991357972267,-47.11332759905676
2022,Sales Executive,Operations,Brazil,South America,89,-17.665303425315933,-46.61558887228178
2022,Operations Manager,Legal,Brazil,South America,77,3.6818439651065518,-62.61162562595918
2022,Legal Consultant,IT,Brazil,South America,71,-23.602629001057846,-44.433094033949104
2022,Medical Doctor,Operations,Brazil,South America,87,-3.133771044470457,-62.0978482416506
2022,Civil Engineer,Operations,Brazil,South America,41,-24.54197198275365,-61.19089245530917
2022,Product Manager,Engineering,Brazil,South America,26,-28.30526217349486,-52.219076773608435
2022,UX Designer,Legal,Brazil,South America,81,1.966386608387964,-38.83376985654799
2022,Cybersecurity Analyst,HR,Brazil,South America,29,-4.234141384842939,-70.41962159439275
2022,AI Researcher,Sales,Brazil,South America,26,3.941255732468356,-58.52438943923755
2022,Software Engineer,Marketing,China,Asia,44,38.01600386028963,85.68798057130171
2022,Data Scientist,Finance,China,Asia,27,22.925653498198805,79.03642194119473
2022,Marketing Manager,Legal,China,Asia,91,27.887395645315955,99.2158595073554
2022,Financial Analyst,Legal,China,Asia,55,31.76935027925329,74.9038341178823
2022,HR Specialist,Engineering,China,Asia,89,27.30771488659255,107.11366200920722
2022,IT Support,Engineering,China,Asia,38,44.988532515950524,133.05168110493923
2022,Sales Executive,IT,China,Asia,8,29.906563374149165,83.72907574423814
2022,Operations Manager,Sales,China,Asia,52,29.203915905108616,134.78680067360722
2022,Legal Consultant,Operations,China,Asia,16,51.20721719584803,84.00917909617664
2022,Medical Doctor,Operations,China,Asia,83,52.09852504579236,98.82228272897524
2022,Civil Engineer,Legal,China,Asia,68,23.294498065479473,123.40693715631917
2022,Product Manager,Marketing,China,Asia,77,35.28954560322525,82.986352108846
2022,UX Designer,Engineering,China,Asia,39,52.36653698172895,109.3872993685608
2022,Cybersecurity Analyst,Sales,China,Asia,71,50.28734599259319,73.55954345447023
2022,AI Researcher,HR,China,Asia,56,53.02498264855107,100.14823576278206
2022,Software Engineer,Legal,Japan,Asia,79,39.342491883842456,142.2227667352367
2022,Data Scientist,Legal,Japan,Asia,6,31.606147323986992,143.62253001184052
2022,Marketing Manager,HR,Japan,Asia,84,41.79823074540408,134.32586019974244
2022,Financial Analyst,Engineering,Japan,Asia,29,45.35281531998769,131.79434238515069
2022,HR Specialist,Marketing,Japan,Asia,69,37.064283400118406,142.29429755290855
2022,IT Support,Operations,Japan,Asia,0,36.85815418270867,132.4214442514486
2022,Sales Executive,Marketing,Japan,Asia,59,44.8627370510838,140.33116768807446
2022,Operations Manager,Operations,Japan,Asia,82,40.52420850687106,141.50875472910312
2022,Legal Consultant,Finance,Japan,Asia,12,34.137163368285705,130.9414391242117
2022,Medical Doctor,HR,Japan,Asia,44,34.80272620924788,135.3386777940036
2022,Civil Engineer,Engineering,Japan,Asia,12,32.243161596900606,138.91501586744957
2022,Product Manager,Marketing,Japan,Asia,48,31.842443143495125,136.53239731981608
2022,UX Designer,HR,Japan,Asia,11,31.616121327592587,130.95501399010277
2022,Cybersecurity Analyst,Sales,Japan,Asia,57,34.84332835091409,144.08897526583166
2022,AI Researcher,Engineering,Japan,Asia,36,31.448968183994257,134.96929275481415
2022,Software Engineer,Sales,Mexico,North America,34,26.923993278858205,-93.16522346843351
2022,Data Scientist,Operations,Mexico,North America,45,32.14217168746039,-90.89877863136695
2022,Marketing Manager,Sales,Mexico,North America,62,20.739729563906522,-109.04028807382244
2022,Financial Analyst,IT,Mexico,North America,61,24.186980378315546,-112.73071677394323
2022,HR Specialist,IT,Mexico,North America,91,14.699252830456619,-91.61238670668105
2022,IT Support,Legal,Mexico,North America,12,27.475911375879885,-114.7936582057262
2022,Sales Executive,Operations,Mexico,North America,20,25.547885255137167,-91.80101886304527
2022,Operations Manager,IT,Mexico,North America,98,18.006396582265012,-99.59683679395643
2022,Legal Consultant,Sales,Mexico,North America,10,30.721787077949422,-94.42896101026422
2022,Medical Doctor,Marketing,Mexico,North America,69,23.91142803474834,-107.27618618348741
2022,Civil Engineer,Engineering,Mexico,North America,31,20.97084163116117,-99.72103067160899
2022,Product Manager,HR,Mexico,North America,46,24.124946265080776,-113.14077565977126
2022,UX Designer,IT,Mexico,North America,38,17.674544328385068,-104.63091137369926
2022,Cybersecurity Analyst,Engineering,Mexico,North America,54,30.097103620220565,-89.44257252133256
2022,AI Researcher,Operations,Mexico,North America,41,22.530906781275537,-97.14236235020626
2022,Software Engineer,HR,South Africa,Africa,24,-40.51661237204732,29.759219462956526
2022,Data Scientist,HR,South Africa,Africa,72,-37.171518438544155,20.23659815109973
2022,Marketing Manager,Legal,South Africa,Africa,41,-40.24412837867308,31.277231034770804
2022,Financial Analyst,Legal,South Africa,Africa,22,-29.39046251419458,17.095114544622582
2022,HR Specialist,Finance,South Africa,Africa,7,-28.317045696637614,23.30030182942297
2022,IT Support,Sales,South Africa,Africa,70,-46.07821526615519,25.174186339942025
2022,Sales Executive,IT,South Africa,Africa,92,-35.58832074149384,20.291071242293707
2022,Operations Manager,Sales,South Africa,Africa,64,-42.42987939646298,25.96702300039884
2022,Legal Consultant,Engineering,South Africa,Africa,99,-22.37694346536402,32.83934662494738
2022,Medical Doctor,Sales,South Africa,Africa,97,-29.685429505618576,17.738135876026583
2022,Civil Engineer,Engineering,South Africa,Africa,29,-24.09004022136599,33.40840005487746
2022,Product Manager,Legal,South Africa,Africa,11,-29.568693330420476,18.41174040683398
2022,UX Designer,Marketing,South Africa,Africa,73,-29.997787397123716,19.038750360878154
2022,Cybersecurity Analyst,HR,South Africa,Africa,26,-25.93733599393227,29.632774723130154
2022,AI Researcher,Marketing,South Africa,Africa,38,-38.86832590976428,27.797689749419035
2022,Software Engineer,IT,Italy,Europe,27,45.6643708909941,17.979429184847604
2022,Data Scientist,Finance,Italy,Europe,39,36.010801217239795,15.235692182192835
2022,Marketing Manager,Marketing,Italy,Europe,26,41.954625832574784,9.810412344275178
2022,Financial Analyst,Operations,Italy,Europe,18,37.524414225538976,10.58654211595845
2022,HR Specialist,Engineering,Italy,Europe,84,39.387480909284555,7.84934377619533
2022,IT Support,Operations,Italy,Europe,61,44.68655178799286,6.77049327801524
2022,Sales Executive,Legal,Italy,Europe,79,45.167179126459175,8.023499328171715
2022,Operations Manager,Finance,Italy,Europe,42,39.06730201108673,7.642830010189648
2022,Legal Consultant,HR,Italy,Europe,12,37.468629165377756,15.041937884049549
2022,Medical Doctor,Legal,Italy,Europe,20,45.32948090073495,14.159554064885867
2022,Civil Engineer,Sales,Italy,Europe,82,36.89990470082438,7.754059117017361
2022,Product Manager,Operations,Italy,Europe,65,45.22729731667948,11.681615408269451
2022,UX Designer,Finance,Italy,Europe,67,38.70820313434357,17.961829355728504
2022,Cybersecurity Analyst,HR,Italy,Europe,17,46.77822479866662,11.821752984632603
2022,AI Researcher,Finance,Italy,Europe,99,37.32153748053638,15.253133031733766
2022,Software Engineer,Marketing,Netherlands,Europe,89,51.76114613297111,5.952405115442275
2022,Data Scientist,Finance,Netherlands,Europe,49,52.87191676894845,5.4929600329779955
2022,Marketing Manager,Engineering,Netherlands,Europe,4,51.16018222536735,3.3664387659924953
2022,Financial Analyst,Finance,Netherlands,Europe,89,52.64607006474423,5.853120968852307
2022,HR Specialist,Legal,Netherlands,Europe,47,52.163649699630035,6.16852018774307
2022,IT Support,IT,Netherlands,Europe,22,51.04094185317419,3.724461514510184
2022,Sales Executive,Operations,Netherlands,Europe,69,51.193092591733354,4.700129707221148
2022,Operations Manager,Sales,Netherlands,Europe,88,51.84489713757389,6.749431110285046
2022,Legal Consultant,Engineering,Netherlands,Europe,79,53.27051505216855,5.595862955843209
2022,Medical Doctor,Operations,Netherlands,Europe,7,52.365553133959146,3.99355756804829
2022,Civil Engineer,HR,Netherlands,Europe,51,51.16054601259315,4.599450566840201
2022,Product Manager,Marketing,Netherlands,Europe,96,52.68847307099841,6.002478599520174
2022,UX Designer,Engineering,Netherlands,Europe,35,50.75189859379574,4.635387795766956
2022,Cybersecurity Analyst,HR,Netherlands,Europe,78,52.34646208642826,4.632532446943384
2022,AI Researcher,Engineering,Netherlands,Europe,31,52.506030600404976,6.963018348973906
2022,Software Engineer,Sales,Spain,Europe,26,42.02842941922248,-7.23261751624864
2022,Data Scientist,Operations,Spain,Europe,71,40.61804107627087,-8.411396296810437
2022,Marketing Manager,Engineering,Spain,Europe,37,41.32959224407664,-2.2113866187472704
2022,Financial Analyst,Operations,Spain,Europe,31,36.79870872816893,2.4756948450252594
2022,HR Specialist,Sales,Spain,Europe,75,36.31352856207486,2.1148098881770547
2022,IT Support,Engineering,Spain,Europe,24,37.184553920108684,-3.3787687315466552
2022,Sales Executive,Operations,Spain,Europe,44,36.35034483971204,-6.19388650688353
2022,Operations Manager,Marketing,Spain,Europe,76,42.68292297752599,0.8222012699619654
2022,Legal Consultant,Marketing,Spain,Europe,46,37.09415357780794,-1.3595165306409251
2022,Medical Doctor,IT,Spain,Europe,11,38.83487254860284,2.2617359304875535
2022,Civil Engineer,Finance,Spain,Europe,6,41.689236275886024,1.6243481231739452
2022,Product Manager,Finance,Spain,Europe,98,39.76643972602631,-6.430946044084331
2022,UX Designer,Marketing,Spain,Europe,93,40.93371324220055,-4.788540478554726
2022,Cybersecurity Analyst,IT,Spain,Europe,27,41.90850646355663,-8.981834340181729
2022,AI Researcher,Operations,Spain,Europe,57,42.444422300428236,3.1537486018464644
2023,Software Engineer,Operations,USA,North America,9,33.873464903480816,-104.4422377950737
2023,Data Scientist,Legal,USA,North America,91,45.150888998383635,-85.33966012531403
2023,Marketing Manager,HR,USA,North America,78,27.207275076850404,-90.33764483376865
2023,Financial Analyst,Operations,USA,North America,59,28.279662428762844,-84.18457519482885
2023,HR Specialist,Finance,USA,North America,87,34.63646919140363,-76.0093481763447
2023,IT Support,Marketing,USA,North America,33,30.276610527034496,-123.23896805634469
2023,Sales Executive,Legal,USA,North America,100,31.79224661349909,-75.69371225842161
2023,Operations Manager,Sales,USA,North America,56,48.57050725244778,-81.20139786225201
2023,Legal Consultant,Marketing,USA,North America,35,46.14461651700856,-122.35465568969104
2023,Medical Doctor,Operations,USA,North America,44,48.20834372774398,-71.8727815322215
2023,Civil Engineer,Marketing,USA,North America,5,49.02653565395765,-85.68928357123482
2023,Product Manager,Legal,USA,North America,4,26.344293705793362,-112.52512277536894
2023,UX Designer,Sales,USA,North America,3,45.1534177913791,-77.45048268782897
2023,Cybersecurity Analyst,Sales,USA,North America,30,38.71550721746431,-70.61322904015556
2023,AI Researcher,Marketing,USA,North America,47,39.42286094312467,-85.37515142514599
2023,Software Engineer,Finance,Canada,North America,4,46.90112878223548,-126.77842814776344
2023,Data Scientist,Marketing,Canada,North America,28,71.48713994453288,-122.65245126818832
2023,Marketing Manager,Engineering,Canada,North America,53,43.09318478078375,-122.1382117670853
2023,Financial Analyst,Marketing,Canada,North America,20,66.09319748178567,-61.43421863908854
2023,HR Specialist,Marketing,Canada,North America,82,78.61908582425835,-53.05789009343613
2023,IT Support,Finance,Canada,North America,50,47.13527231415688,-52.7852412117887
2023,Sales Executive,IT,Canada,North America,36,43.948153975897434,-60.658479670764336
2023,Operations Manager,Operations,Canada,North America,51,73.1605811554322,-55.08486656196739
2023,Legal Consultant,Operations,Canada,North America,25,45.477697296977546,-85.6956876950058
2023,Medical Doctor,HR,Canada,North America,63,53.01518238067224,-117.59936544765159
2023,Civil Engineer,Legal,Canada,North America,11,45.520778570516576,-136.3975807144744
2023,Product Manager,Sales,Canada,North America,9,56.17559290818161,-85.21123181471407
2023,UX Designer,Sales,Canada,North America,74,76.04770304611512,-88.40943393635898
2023,Cybersecurity Analyst,Sales,Canada,North America,86,77.99522934961422,-93.53975788287974
2023,AI Researcher,Finance,Canada,North America,95,71.90617623679329,-99.09993476495198
2023,Software Engineer,Marketing,Germany,Europe,81,54.1565073711489,11.517029798403346
2023,Data Scientist,HR,Germany,Europe,88,53.07865167319522,10.18170050225568
2023,Marketing Manager,IT,Germany,Europe,37,54.76986103814171,13.16280045451418
2023,Financial Analyst,Finance,Germany,Europe,94,49.180713732761404,6.101833914864295
2023,HR Specialist,Operations,Germany,Europe,12,48.55481589476346,6.419393366368239
2023,IT Support,HR,Germany,Europe,87,49.77170294460032,12.21452161269356
2023,Sales Executive,HR,Germany,Europe,46,47.78214517823373,7.901956239700413
2023,Operations Manager,Operations,Germany,Europe,77,48.61959480303239,9.064456193967601
2023,Legal Consultant,Marketing,Germany,Europe,48,54.2960583692401,10.401755910445349
2023,Medical Doctor,IT,Germany,Europe,31,52.800878972777575,7.528749820444343
2023,Civil Engineer,Engineering,Germany,Europe,64,48.56662731942744,14.517333840431801
2023,Product Manager,Marketing,Germany,Europe,49,50.286890407113425,9.7298655375253
2023,UX Designer,Legal,Germany,Europe,32,53.52566364943278,7.972537408858095
2023,Cybersecurity Analyst,Engineering,Germany,Europe,45,47.671447285602596,10.65023351865414
2023,AI Researcher,Finance,Germany,Europe,84,54.601199659052334,6.236151229201729
2023,Software Engineer,Operations,UK,Europe,24,55.01697165101357,-0.019738878280399774
2023,Data Scientist,IT,UK,Europe,47,55.71020465988114,-4.173362706363417
2023,Marketing Manager,Sales,UK,Europe,15,59.663285665301046,-3.1467924927140407
2023,Financial Analyst,IT,UK,Europe,39,58.56751845143394,-4.194106178587817
2023,HR Specialist,Marketing,UK,Europe,92,57.97475061499171,0.5836920839201909
2023,IT Support,Legal,UK,Europe,43,58.558651987685074,-0.9054794701783795
2023,Sales Executive,Sales,UK,Europe,13,51.80293426789323,-2.8508695211176844
2023,Operations Manager,Legal,UK,Europe,47,56.23129147520615,-3.9613673901484026
2023,Legal Consultant,Finance,UK,Europe,24,50.06425760476595,-8.182236852496208
2023,Medical Doctor,Engineering,UK,Europe,61,60.787252048739155,-1.8517840452590093
2023,Civil Engineer,Marketing,UK,Europe,87,54.14998131366115,-3.899067192939264
2023,Product Manager,Sales,UK,Europe,63,50.74488756223108,0.31784653937108054
2023,UX Designer,Legal,UK,Europe,41,55.6267239134721,-7.457548077594643
2023,Cybersecurity Analyst,Legal,UK,Europe,44,59.07520322081208,-5.1713918540418184
2023,AI Researcher,HR,UK,Europe,97,50.298076235282245,-1.6858236228097923
2023,Software Engineer,IT,France,Europe,83,47.74570513526902,0.4948910813997971
2023,Data Scientist,IT,France,Europe,68,45.91498946615642,8.671183000718955
2023,Marketing Manager,Sales,France,Europe,88,46.69790498620303,5.015230057874129
2023,Financial Analyst,Sales,France,Europe,33,51.085720042779556,7.290237345197875
2023,HR Specialist,Legal,France,Europe,35,46.58641588162801,-4.692002477396736
2023,IT Support,HR,France,Europe,32,49.293468335463615,5.270606479628647
2023,Sales Executive,Sales,France,Europe,35,47.382748824774055,-0.14289966689064304
2023,Operations Manager,Marketing,France,Europe,38,43.52971581214587,-3.6119869063859955
2023,Legal Consultant,Sales,France,Europe,98,42.72743936003378,3.3517300392219536
2023,Medical Doctor,Finance,France,Europe,61,45.22453871129301,5.096298639733362
2023,Civil Engineer,Legal,France,Europe,20,50.05169695259116,8.823317098955426
2023,Product Manager,Sales,France,Europe,67,49.68786962245599,-4.910337140549904
2023,UX Designer,Marketing,France,Europe,89,41.23441366202671,0.18056677353970674
2023,Cybersecurity Analyst,IT,France,Europe,20,45.89769700958865,2.4396225334831145
2023,AI Researcher,Operations,France,Europe,3,50.35726264548322,-4.591955836484319
2023,Software Engineer,HR,Australia,Australia,26,-22.201362220360217,134.00831332208998
2023,Data Scientist,IT,Australia,Australia,65,-38.94593899843858,137.8683427452201
2023,Marketing Manager,HR,Australia,Australia,22,-40.119943478293784,118.16380591769293
2023,Financial Analyst,Legal,Australia,Australia,90,-23.617887735120092,148.33539976940887
2023,HR Specialist,Finance,Australia,Australia,60,-12.28689581815275,129.38364642088354
2023,IT Support,Operations,Australia,Australia,11,-31.34318795686714,125.6231913738421
2023,Sales Executive,Sales,Australia,Australia,34,-41.779290636701006,144.98621437620886
2023,Operations Manager,IT,Australia,Australia,84,-36.39144848484198,120.41470811318169
2023,Legal Consultant,Sales,Australia,Australia,70,-35.52783956037125,146.8682324670023
2023,Medical Doctor,IT,Australia,Australia,87,-38.67597577794516,146.73163848622386
2023,Civil Engineer,Marketing,Australia,Australia,69,-24.235418401781672,140.0364124525233
2023,Product Manager,HR,Australia,Australia,77,-18.26282267727875,114.09810345777653
2023,UX Designer,HR,Australia,Australia,62,-34.600017906720375,138.75410681416852
2023,Cybersecurity Analyst,Engineering,Australia,Australia,76,-18.049448405296854,133.57540174253117
2023,AI Researcher,IT,Australia,Australia,95,-20.912034571456797,125.67665114910348
2023,Software Engineer,Marketing,India,Asia,14,19.338639505338996,69.19760130917686
2023,Data Scientist,Engineering,India,Asia,37,23.20334582423879,83.32022660471262
2023,Marketing Manager,Finance,India,Asia,59,24.574469667941905,79.86033345397355
2023,Financial Analyst,Operations,India,Asia,2,10.825017790301857,78.11958026251173
2023,HR Specialist,IT,India,Asia,7,24.373763950377825,84.29494360142901
2023,IT Support,Engineering,India,Asia,41,10.864455546066122,84.81487777860033
2023,Sales Executive,Marketing,India,Asia,2,32.41164170151186,76.48792053550068
2023,Operations Manager,Engineering,India,Asia,76,24.243363810864384,75.20607831125352
2023,Legal Consultant,Engineering,India,Asia,100,20.546031995780474,94.02160656102625
2023,Medical Doctor,Legal,India,Asia,31,29.648027348143636,87.2271087381581
2023,Civil Engineer,Finance,India,Asia,73,8.349932113681543,79.39049826938505
2023,Product Manager,Operations,India,Asia,7,32.35227457439548,80.5982196256252
2023,UX Designer,IT,India,Asia,22,32.59612449071223,81.78647174521876
2023,Cybersecurity Analyst,Sales,India,Asia,80,32.68490885375013,78.47145427280346
2023,AI Researcher,Engineering,India,Asia,0,31.4422342119527,77.82442601021381
2023,Software Engineer,Marketing,Brazil,South America,35,-5.199192935614754,-66.16496528813491
2023,Data Scientist,Marketing,Brazil,South America,42,-3.8380197029534173,-69.45335494047531
2023,Marketing Manager,Marketing,Brazil,South America,31,-24.485898570220407,-71.87365350623382
2023,Financial Analyst,Marketing,Brazil,South America,86,-12.59093234096407,-41.836515089504864
2023,HR Specialist,HR,Brazil,South America,100,-15.23929027734195,-61.29524543206168
2023,IT Support,Sales,Brazil,South America,26,2.5573204510384144,-49.06674302741173
2023,Sales Executive,Sales,Brazil,South America,53,-24.302308111440322,-59.588664371811824
2023,Operations Manager,Finance,Brazil,South America,22,-11.860456029571193,-51.482580791594
2023,Legal Consultant,Sales,Brazil,South America,15,-26.97886735226931,-45.843177516579956
2023,Medical Doctor,IT,Brazil,South America,31,-7.819401017977629,-56.906271531013985
2023,Civil Engineer,Legal,Brazil,South America,78,-8.438656451808857,-51.8216373447313
2023,Product Manager,HR,Brazil,South America,94,-17.053035605365668,-59.00087815411436
2023,UX Designer,Finance,Brazil,South America,1,-10.477358932597742,-64.58573744379561
2023,Cybersecurity Analyst,Legal,Brazil,South America,87,3.05205186005373,-70.88621812566862
2023,AI Researcher,Engineering,Brazil,South America,86,-15.361784564422859,-73.58404104244397
2023,Software Engineer,HR,China,Asia,64,51.402973122181635,126.62782152099737
2023,Data Scientist,HR,China,Asia,76,41.26905394211731,75.03246861220023
2023,Marketing Manager,IT,China,Asia,82,19.780128099605825,130.21110210455316
2023,Financial Analyst,IT,China,Asia,46,26.394857139465564,114.54904109634131
2023,HR Specialist,Finance,China,Asia,38,37.814190103297236,88.89859302186116
2023,IT Support,IT,China,Asia,14,33.33750944368243,117.33410656014914
2023,Sales Executive,Operations,China,Asia,98,32.57794332504096,116.69176185213823
2023,Operations Manager,Operations,China,Asia,51,52.06236350916754,109.81465676126648
2023,Legal Consultant,Legal,China,Asia,45,34.74179097531497,100.14964590084978
2023,Medical Doctor,Operations,China,Asia,62,19.98302000192301,79.37015891234857
2023,Civil Engineer,Operations,China,Asia,50,36.53674810488104,89.07631403606727
2023,Product Manager,IT,China,Asia,72,47.37220693450469,86.09475918267928
2023,UX Designer,Engineering,China,Asia,76,28.27772139053848,126.32885828163917
2023,Cybersecurity Analyst,Legal,China,Asia,84,32.653451198276095,84.81982182478518
2023,AI Researcher,Operations,China,Asia,9,46.8501252182342,112.08603079941818
2023,Software Engineer,HR,Japan,Asia,21,34.61025720773451,138.01677362933427
2023,Data Scientist,Marketing,Japan,Asia,0,36.26270498604577,131.29680315308593
2023,Marketing Manager,Operations,Japan,Asia,53,41.8161308765613,131.25836529135924
2023,Financial Analyst,Marketing,Japan,Asia,79,30.771764911495612,141.2351825213943
2023,HR Specialist,HR,Japan,Asia,43,36.090920912055275,133.56328324580258
2023,IT Support,Finance,Japan,Asia,60,33.940755798227194,138.85707807847717
2023,Sales Executive,IT,Japan,Asia,64,41.821468255808384,134.0701589453656
2023,Operations Manager,HR,Japan,Asia,24,30.267986904164793,139.8091019468802
2023,Legal Consultant,HR,Japan,Asia,80,37.42866928597747,131.28918813501377
2023,Medical Doctor,IT,Japan,Asia,24,39.66887900769994,137.0337503233422
2023,Civil Engineer,Legal,Japan,Asia,12,40.4325058781269,141.10000545853552
2023,Product Manager,HR,Japan,Asia,100,41.572230554057114,130.18797081487725
2023,UX Designer,HR,Japan,Asia,1,34.39809874759662,139.27682940667523
2023,Cybersecurity Analyst,Engineering,Japan,Asia,53,40.11957314636989,138.13226134368662
2023,AI Researcher,Marketing,Japan,Asia,4,38.93356366689825,145.72920105920633
2023,Software Engineer,Legal,Mexico,North America,1,22.789299720893446,-97.24899806183656
2023,Data Scientist,Engineering,Mexico,North America,83,29.508310856407903,-90.55157714796587
2023,Marketing Manager,Engineering,Mexico,North America,11,14.608993270668357,-96.65116775026698
2023,Financial Analyst,IT,Mexico,North America,76,23.009574438946157,-117.90955917034344
2023,HR Specialist,Engineering,Mexico,North America,91,30.26086230294643,-91.67613247879886
2023,IT Support,Sales,Mexico,North America,84,21.693238908732162,-105.23005360889545
2023,Sales Executive,Marketing,Mexico,North America,43,24.872331795073436,-95.54670943179758
2023,Operations Manager,Legal,Mexico,North America,84,15.937697126014774,-110.27400881385473
2023,Legal Consultant,IT,Mexico,North America,99,30.94322109980597,-116.06693140720206
2023,Medical Doctor,Legal,Mexico,North America,46,18.66658267243666,-89.90785201162298
2023,Civil Engineer,Finance,Mexico,North America,52,18.357958162863078,-86.96656583804135
2023,Product Manager,Finance,Mexico,North America,86,16.15147304491765,-109.6676734208881
2023,UX Designer,Marketing,Mexico,North America,13,21.135595115302934,-92.95844796181245
2023,Cybersecurity Analyst,IT,Mexico,North America,75,26.917244250717957,-101.47648792550157
2023,AI Researcher,Finance,Mexico,North America,7,26.89603925518073,-118.15770882136601
2023,Software Engineer,Marketing,South Africa,Africa,24,-36.79384435846589,22.48388005452512
2023,Data Scientist,IT,South Africa,Africa,57,-34.5310059053175,17.63114073713016
2023,Marketing Manager,Operations,South Africa,Africa,62,-34.22008594692429,26.107150261909833
2023,Financial Analyst,HR,South Africa,Africa,70,-44.07559770027559,31.076607259818644
2023,HR Specialist,Sales,South Africa,Africa,78,-26.713083300622884,16.717052465189717
2023,IT Support,IT,South Africa,Africa,64,-28.928967142953038,18.73128919524679
2023,Sales Executive,Operations,South Africa,Africa,70,-30.31706150711004,28.3983738093299
2023,Operations Manager,Operations,South Africa,Africa,60,-45.709986041246424,32.201992093465186
2023,Legal Consultant,Operations,South Africa,Africa,72,-45.4511860977252,18.784749422584017
2023,Medical Doctor,Marketing,South Africa,Africa,25,-24.262911543923554,17.61147145594828
2023,Civil Engineer,Engineering,South Africa,Africa,17,-45.19956417116728,31.031492193631507
2023,Product Manager,Sales,South Africa,Africa,77,-44.73954387284148,29.97756095408121
2023,UX Designer,HR,South Africa,Africa,82,-37.85062923885763,19.894166473926834
2023,Cybersecurity Analyst,Operations,South Africa,Africa,46,-36.934123955024845,16.881236188740715
2023,AI Researcher,Sales,South Africa,Africa,98,-40.85112944606557,23.96408366395535
2023,Software Engineer,Sales,Italy,Europe,25,36.433102249570695,9.855228238578245
2023,Data Scientist,Sales,Italy,Europe,35,37.91948934055245,10.990217219188635
2023,Marketing Manager,Operations,Italy,Europe,59,44.730384690381804,9.733211855010104
2023,Financial Analyst,Marketing,Italy,Europe,60,44.982311787771735,14.940093080358583
2023,HR Specialist,IT,Italy,Europe,33,37.47990268578518,7.976027155602548
2023,IT Support,Marketing,Italy,Europe,63,45.99015856261876,15.899945275734089
2023,Sales Executive,Operations,Italy,Europe,73,39.09619355079291,14.114593881439205
2023,Operations Manager,Marketing,Italy,Europe,57,37.72133439986782,18.471331061731316
2023,Legal Consultant,Engineering,Italy,Europe,28,39.01885803927533,13.39581573100622
2023,Medical Doctor,Operations,Italy,Europe,71,44.45914472751713,13.24114381021516
2023,Civil Engineer,Sales,Italy,Europe,20,35.76651077084411,11.25923485742927
2023,Product Manager,Finance,Italy,Europe,20,44.655577927904,14.24700384619317
2023,UX Designer,Sales,Italy,Europe,70,35.9616989158377,12.12250164141327
2023,Cybersecurity Analyst,HR,Italy,Europe,14,41.65373937101613,13.594278754859557
2023,AI Researcher,Legal,Italy,Europe,86,42.829704606136545,11.45678737754406
2023,Software Engineer,Operations,Netherlands,Europe,99,52.53531008984748,4.0884235471961725
2023,Data Scientist,IT,Netherlands,Europe,98,51.118822458043965,7.083135789419872
2023,Marketing Manager,Engineering,Netherlands,Europe,80,52.441565713611915,6.094658489213929
2023,Financial Analyst,Marketing,Netherlands,Europe,30,51.515816837155434,5.606246707980468
2023,HR Specialist,Finance,Netherlands,Europe,53,52.66445825631089,6.890894289258082
2023,IT Support,Operations,Netherlands,Europe,72,52.736261352865064,5.600653980762236
2023,Sales Executive,IT,Netherlands,Europe,26,52.71615902952172,6.748437651822572
2023,Operations Manager,IT,Netherlands,Europe,56,51.75893922652062,4.602702553526339
2023,Legal Consultant,Finance,Netherlands,Europe,95,50.88650076118368,4.7984453109853735
2023,Medical Doctor,HR,Netherlands,Europe,62,51.32283564668074,6.303756043277124
2023,Civil Engineer,Marketing,Netherlands,Europe,11,52.13570130850641,4.082948688909694
2023,Product Manager,HR,Netherlands,Europe,38,52.53915749095111,7.146426447377169
2023,UX Designer,Sales,Netherlands,Europe,46,52.57010841588183,4.128880820258322
2023,Cybersecurity Analyst,HR,Netherlands,Europe,43,53.07199346533028,4.383373159266885
2023,AI Researcher,Marketing,Netherlands,Europe,74,51.74201511348946,4.850146032911228
2023,Software Engineer,HR,Spain,Europe,59,39.2388502248314,-7.924979775904793
2023,Data Scientist,Operations,Spain,Europe,17,38.38613738277771,2.3420818953329654
2023,Marketing Manager,Sales,Spain,Europe,7,38.705324177224256,1.7605786919432607
2023,Financial Analyst,Engineering,Spain,Europe,7,41.65093716000366,-8.57572027530414
2023,HR Specialist,Operations,Spain,Europe,68,39.75518142182472,-8.330992598964327
2023,IT Support,Operations,Spain,Europe,98,41.332416120979815,1.1077550824974587
2023,Sales Executive,Operations,Spain,Europe,28,41.34075959204196,-2.291557145198139
2023,Operations Manager,IT,Spain,Europe,70,42.689507761212276,-5.4650461328914695
2023,Legal Consultant,Engineering,Spain,Europe,57,37.41060274651069,-1.721313316614328
2023,Medical Doctor,Finance,Spain,Europe,83,40.83103732869868,-3.6186728039013563
2023,Civil Engineer,Marketing,Spain,Europe,36,41.3045911429118,-1.6928392268482408
